Database,ID,Source,Collection Terms,Description,Tags,Category_1,Category_2,Category_3,Event Name,Create Time,Count
Collect_yTK,963,yTK,Wealth,https://www.nytimes.com/2017/01/16/world/eight-richest-wealth-oxfam.html?_r=0,International,International,,,Wealth,2017-01-18,"3,033,464"
Collect_yTK,964,yTK,inequality,https://www.nytimes.com/2017/01/16/world/eight-richest-wealth-oxfam.html?_r=0,,,,,Inequation,2017-01-18,"2,833,932"
Collect_yTK,965,yTK,Keystone XL,Trump restore oil pipeline,International,International,,,,2017-01-24,"480,722"
Collect_yTK,966,yTK,America First,Trump,,,,,America First,2017-02-01,"2,600,096"
Collect_yTK,967,yTK,Immigration Executive Order,Trump,International,International,,,Executive Orders,2017-02-01,"246,890"
Collect_yTK,968,yTK,Muslim Ban,Trump,,,,,Muslim Ban,2017-02-01,"1,418,321"
Collect_yTK,969,yTK,trump media,Trump,International,International,,,Donald Trump on social media,2017-02-01,"2,293,382"
Collect_yTK,970,yTK,Trails,""" After two wars, many Seminoles were removed in 1832""",International,International,,,Trail of Tears Trail,2017-02-01,"1,742,506"
Collect_yTK,971,yTK,#appalachiantrail,for Abigail,National,National,,,Appalachian Trail,2017-02-15,"76,263"
Collect_yTK,972,yTK,#at2017,for Abigail,National,National,,,2017,2017-02-15,"13,494"
Collect_yTK,973,yTK,#pct,for Abigail,,,,,PCT,2017-02-15,"140,929"
Collect_yTK,974,yTK,#pacificcresttrail,for Abigail,,,,,Pacific Crest Trail,2017-02-15,"23,385"
Collect_yTK,975,yTK,#pct2017,for Abigail,National,National,,,PCT,2017-02-15,"10,118"
Collect_yTK,976,yTK,#continentaldividetrail,for Abigail,National,National,,,Continental Divide Trail,2017-02-15,"1,240"
Collect_yTK,977,yTK,#cdt,for Abigail,,,,,CDT,2017-02-15,"103,184"
Collect_yTK,978,yTK,Appalachian Trail,for Abigail,National,National,,,Appalachian Trail,2017-02-15,"237,853"
Collect_yTK,979,yTK,Pacific Crest Trail,for Abigail,National,National,,,Pacific Crest Trail,2017-02-15,"89,500"
Collect_yTK,980,yTK,Continental Divide Trail,for Abigail,National,National,,,Continental Divide Trail,2017-02-15,"10,862"
Collect_yTK,981,yTK,PCT,for Abigail,,,,,PCT,2017-02-15,"676,994"
Collect_yTK,982,yTK,CDT,for Abigail,,,,,CDT,2017-02-15,"882,562"
Collect_yTK,983,yTK,London Terrorist Attack,London Terrorist Attack,National,National,,,,2017-03-23,"246,679"
Collect_yTK,984,yTK,I-85 bridge collapse,"""A massive fire collapsed a bridge on Interstate 85 (I-85) in Atlanta, Georgia on the evening of March 30, 2017""",National,National,,,I-85 bridge collapse,2017-03-31,"13,633"
Collect_yTK,985,yTK,St. Petersburg attack,""" Many foreign consulates, international corporations, banks and businesses have offices in Saint Petersburg""",Bridge,Bridge,,,St. Petersburg,2017-04-04,"45,615"
Collect_yTK,986,yTK,St. Petersburg bomb,""" Many foreign consulates, international corporations, banks and businesses have offices in Saint Petersburg""",Attack,Attack,,,St. Petersburg,2017-04-04,"14,071"
Collect_yTK,987,yTK,San Bernardino school shooting,"""On December 2, 2015, 14 people were killed and 22 others were seriously injured in a terrorist attack consisting of a mass shooting and an attempted bombing at the Inland Regional Center in San Bernardino, California""",School,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,San Bernardino shooting,2017-04-11,"34,312"
Collect_yTK,988,yTK,#VTWR,,,,,,Vt,2017-04-12,4
Collect_yTK,989,yTK,power outage SF,""" Institutions such as hospitals, sewage treatment plants, mines, shelters and the like will usually have backup power sources such as standby generators, which will automatically start up when electrical power is lost""",Attack,Attack,,,Power outage,2017-04-21,"4,460"
Collect_yTK,990,yTK,#poweroutage,""" Institutions such as hospitals, sewage treatment plants, mines, shelters and the like will usually have backup power sources such as standby generators, which will automatically start up when electrical power is lost""",Attack,Attack,,,Power outage,2017-04-21,"108,292"
Collect_yTK,991,yTK,UT Austin stabbing,""" During World War II, the University of Texas was one of 131 colleges and universities nationally that took part in the V-12 Navy College Training Program which offered students a path to a Navy commission""",Storm,Storm,,,UT Austin,2017-05-01,"5,967"
Collect_yTK,992,yTK,Sri Lanka rains,"""thumb|250px|right|Cloud forest near EllaThe Sri Lanka montane rain forests are an ecoregion found above 1000 m in the central highlands of Sri Lanka""",National,National,,,Sri Lanka montane rain forests,2017-05-30,"17,926"
Collect_yTK,993,yTK,japan flood,""" Approximately 54,000 members of the Japan Self-Defense Forces, police and firefighters have been searching for the people trapped or injured in landslides and flooding triggered by the heavy rain, while the Japanese government has set up a liaison unit at the crisis management center of the prime minister's office to gather information""",Water,Water,,,2018 Japan floods,2017-07-09,"49,901"
Collect_yTK,994,yTK,#Eclipse2017,Solar Eclipse,Earthquake,Earthquake,,,2017 eclipse,2017-08-01,"161,666"
Collect_yTK,995,yTK,#Eclipse,Solar Eclipse,Earthquake,Earthquake,,,Eclipse,2017-08-01,"538,962"
Collect_yTK,996,yTK,#solareclipse,Solar Eclipse,Earthquake,Earthquake,,,Solar eclipses,2017-08-01,"134,828"
Collect_yTK,997,yTK,#August21,Solar Eclipse,Earthquake,Earthquake,,,August 21,2017-08-01,"41,200"
Collect_yTK,998,yTK,#Charlottesville,""" After the rally, a white nationalist drove a car into protesters, resulting in the death of protester Heather Heyer and causing injuries to 19 others""",Earthquake,Earthquake,,,Charlottesville,2017-08-14,"421,640"
Collect_yTK,999,yTK,#HurricaneHarvey,"""Hurricane Harvey of 2017 is tied with 2005's Hurricane Katrina as the costliest tropical cyclone on record, inflicting $125 billion in damage, primarily from catastrophic rainfall-triggered flooding in the Houston metropolitan area and Southeast Texas""",/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Hurricane Harvey,2017-08-24,"235,967"
Collect_yTK,1000,yTK,Hurricane Harvey,"""Hurricane Harvey of 2017 is tied with 2005's Hurricane Katrina as the costliest tropical cyclone on record, inflicting $125 billion in damage, primarily from catastrophic rainfall-triggered flooding in the Houston metropolitan area and Southeast Texas""",/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Hurricane Harvey,2017-08-24,"675,958"
Collect_yTK,1001,yTK,#solareclipse2017,,National,National,,,2017 solar eclipse,2017-08-25,"86,935"
Collect_yTK,1002,yTK,#greatamericaneclipse,,National,National,,,Great American Eclipse,2017-08-25,"13,580"
Collect_yTK,1003,yTK,#totalsolareclipse,,solar eclipse,,,,2017 Total Solar Eclipse stamp,2017-08-25,"12,648"
Collect_yTK,1004,yTK,#eclipseglasses,,solar eclipse,,,,Eclipse glasses,2017-08-25,"8,018"
Collect_yTK,1005,yTK,#oreclipse,,solar eclipse,,,,Eclipse,2017-08-25,"4,878"
Collect_yTK,1006,yTK,#totaleclipse,,National,National,,,Total Eclipse,2017-08-25,"148,501"
Collect_yTK,1007,yTK,#HurricaneIrma,"""Hurricane Irma was an extremely powerful and catastrophic Cape Verde hurricane, the strongest observed in the Atlantic in terms of maximum sustained winds since Wilma, and the strongest storm on record to exist in the open Atlantic region""",/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Irma (hurricane),2017-09-05,"185,498"
Collect_yTK,1008,yTK,Hurricane Irma,"""Hurricane Irma was an extremely powerful and catastrophic Cape Verde hurricane, the strongest observed in the Atlantic in terms of maximum sustained winds since Wilma, and the strongest storm on record to exist in the open Atlantic region""",/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Irma (hurricane),2017-09-05,"485,356"
Collect_yTK,1009,yTK,Hurricane Irma AT&T,"""Hurricane Irma was an extremely powerful and catastrophic Cape Verde hurricane, the strongest observed in the Atlantic in terms of maximum sustained winds since Wilma, and the strongest storm on record to exist in the open Atlantic region""",/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Irma (hurricane),2017-09-12,"7,154"
Collect_yTK,1010,yTK,Hurricane Irma comcast,"""Hurricane Irma was an extremely powerful and catastrophic Cape Verde hurricane, the strongest observed in the Atlantic in terms of maximum sustained winds since Wilma, and the strongest storm on record to exist in the open Atlantic region""",/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Irma (hurricane),2017-09-12,"1,938"
Collect_yTK,1011,yTK,Hurricane Irma Florida,""" Many homes and businesses were damaged or destroyed, including over 65,000 structures in West Central and Southwest Florida alone""",/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Effects of Hurricane Irma in Florida,2017-09-12,"144,022"
Collect_yTK,1012,yTK,mountain valley pipeline,new river valley earthquake,National,National,,,Mountain Valley Pipeline,2017-09-13,"41,321"
Collect_yTK,1013,yTK,earthquake New River Valley ,new river valley earthquake,,,,,Earthquake Valley,2017-09-13,192
Collect_yTK,1014,yTK,#mexicocity,Mexico Earthquake,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,,2017-09-22,"246,251"
Collect_yTK,1015,yTK,#mexicoearthquake,Mexico Earthquake,earthquake,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,,2017-09-22,"14,102"
Collect_yTK,1016,yTK,#ayudaamexico,Mexico Earthquake,earthquake,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,Din Daa Daa,2017-09-22,"8,581"
Collect_yTK,1017,yTK,#somosmexico,Mexico Earthquake,earthquake,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,SOMO,2017-09-22,"20,126"
Collect_yTK,1018,yTK,#prayersformexico,Mexico Earthquake,earthquake,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,Prayer,2017-09-22,"2,528"
Collect_yTK,1019,yTK,#ayudacdmx,Mexico Earthquake,earthquake,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,DMX,2017-09-22,"21,572"
Collect_yTK,1020,yTK,#fuerzamexico,Mexico Earthquake,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,RZA,2017-09-22,"194,000"
Collect_yTK,1021,yTK,#sismo,Mexico Earthquake,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,Mo Mo,2017-09-22,"516,362"
Collect_yTK,1022,yTK,#northkorea #earthquake,"""  It possesses nuclear weapons""",Earthquake,Earthquake,,,North Korea,2017-09-23,"2,003"
Collect_yTK,1023,yTK,north korea earthquake,"""  It possesses nuclear weapons""",Nuclear,Nuclear,,,North Korea,2017-09-23,"19,956"
Collect_yTK,1024,yTK,#shooting #LasVegas,""" The shooting occurred between 10:05 and 10:15p""",/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,Las Vegas shooting,2017-10-02,"13,431"
Collect_yTK,1025,yTK,#VegasShooting,,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,Vegas shooting,2017-10-02,"101,770"
Collect_yTK,1026,yTK,#HurricaneNate,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,,2017-10-07,"10,424"
Collect_yTK,1027,yTK,Hurricane Nate  ,,,,,,,2017-10-07,"24,773"
Collect_yTK,1028,yTK,#santarosafires,,,,,,"Fire! Santa Rosa, Fire!",2017-10-13,"3,488"
Collect_yTK,1029,yTK,#CaliforniaWildfires,"""The 2008 California wildfire season was one of the most devastating since the turn of the 21st Century""",Road,Road,,,2008 California wildfires,2017-10-13,"134,033"
Collect_yTK,1030,yTK,San Antonio shooting,,,,,,San Antonio shooting,2017-11-05,"24,290"
Collect_yTK,1031,yTK,earthquake Iraq Iran,"""On 12 November 2017 at 18:18 UTC (21:48 Iran Standard Time, 21:18 Arabia Standard Time), an earthquake with a moment magnitude of 7""",WildFire,WildFire,,,2017 Iran–Iraq earthquake,2017-11-13,"42,232"
Collect_yTK,1032,yTK,Manchester arena attack,"""The Manchester Arena bombing was a suicide bombing attack in Manchester, United Kingdom on 22 May 2017""",Earthquake,Earthquake,,,2017 Manchester Arena terrorist attack,2017-11-14,"97,600"
Collect_yTK,1033,yTK,World Health Organization,"""The World Health Organization (WHO) is a specialized agency of the United Nations that is concerned with international public health""",Attack,Attack,,,World Health Organization,2017-11-14,"289,454"
Collect_yTK,1034,yTK,wind power,"""35|Wind power stations in Xinjiang, Chinathumb|Global growth of installed capacity The net effects on the environment are far less problematic than those of fossil fuel sources""",International,International,,,Wind power,2017-11-14,"905,154"
Collect_yTK,1035,yTK,Dunbar High School shooting,,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,Dunbar High School,2017-11-15,426
Collect_yTK,1036,yTK,NIU shooting,,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,NIU,2017-11-15,"6,208"
Collect_yTK,1038,yTK,Virginia Tech shooting,"""The Virginia Tech shooting was a school shooting that occurred on April 16, 2007, at West Ambler Johnston Hall and Norris Hall at the Virginia Polytechnic Institute and State University, in Blacksburg, Virginia""",/Disaster_Types/Manmade/Conflict_Based/School_Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,Virginia Tech shooting,2017-11-15,"37,937"
Collect_yTK,1039,yTK,Worthing High School shooting,,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,Worthing High School,2017-11-15,5
Collect_yTK,1040,yTK,Sparks Middle School shooting,"""The Sparks Middle School shooting occurred in Sparks, Nevada, on October 21, 2013""",/Disaster_Types/Manmade/Conflict_Based/School_Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,Sparks Middle School shooting,2017-11-15,76
Collect_yTK,1041,yTK,Umpqua College shooting,"""The Umpqua Community College shooting occurred on October 1, 2015, at the UCC campus near Roseburg, Oregon, United States""",/Disaster_Types/Manmade/Conflict_Based/School_Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,Umpqua shooting,2017-11-15,"1,169"
Collect_yTK,1042,yTK,Townville School shooting,"""A school shooting is an attack at an educational institution, such as a primary school, secondary school, or university, involving the use of firearms""",/Disaster_Types/Manmade/Conflict_Based/School_Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,School shooting,2017-11-15,"3,120"
Collect_yTK,1043,yTK,University Alabama shooting,"""Three people were killed and three others wounded in a shooting at the University of Alabama in Huntsville (UAH) in Huntsville, Alabama, on February 12, 2010""",/Disaster_Types/Manmade/Conflict_Based/School_Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,University of Alabama in Huntsville shooting,2017-11-15,"2,495"
Collect_yTK,1044,yTK,kentucky school shooting,"""The Heath High School shooting occurred at Heath High School in West Paducah,  Kentucky, United States, on December 1, 1997""",Wind,Wind,,,"West Paducah, Kentucky school shootings",2018-01-23,"48,528"
Collect_yTK,1045,yTK,#ParklandSchoolShooting,,Shooting,Shooting,,,,2018-02-16,"72,580"
Collect_yTK,1046,yTK,Douglas shooting,"""The fatal shooting of Douglas Zerby occurred on December 12, 2010 in Long Beach, California""",Shooting,Shooting,,,Shooting of Douglas Zerby,2018-02-16,"270,894"
Collect_yTK,1047,yTK,#browardshooting,,,,,,Broward,2018-02-16,"2,183"
Collect_yTK,1048,yTK,#Riley,Winter Storm Riley,Winter Storm Riley,,,,Riley,2018-03-03,"14,614"
Collect_yTK,1049,yTK,winter storm riley,Winter Storm Riley,Shooting,Shooting,,,Winter storm,2018-03-03,"3,276"
Collect_yTK,1050,yTK,riley power,Winter Storm Riley,Shooting,Shooting,,,Riley,2018-03-03,"22,216"
Collect_yTK,1051,yTK,riley wind,Winter Storm Riley,Shooting,Shooting,,,Wind Wind Wind,2018-03-03,"4,253"
Collect_yTK,1052,yTK,#noreaster ,Winter Storm Riley,,,,,Nor,2018-03-03,"39,607"
Collect_yTK,1053,yTK,riley flood,Winter Storm Riley,Shooting,Shooting,,,Riley,2018-03-03,"1,712"
Collect_yTK,1054,yTK,east coast,Winter Storm Riley,Shooting,Shooting,,,East Coast,2018-03-03,"999,887"
Collect_yTK,1055,yTK,#Transit,Deloitte Transit,Deloitte Transit,,,,Transit Transit,2018-03-06,"143,649"
Collect_yTK,1056,yTK,#Transitissues,Deloitte Transit,,,,,Transit Transit,2018-03-06,40
Collect_yTK,1057,yTK,#Transitproblems,Deloitte Transit,,,,,Transit Transit,2018-03-06,138
Collect_yTK,1058,yTK,#Transitfails,Deloitte Transit,,,,,Faile,2018-03-06,70
Collect_yTK,1059,yTK,#MTA,Deloitte Transit,Shooting,Shooting,,,MTA,2018-03-06,"102,568"
Collect_yTK,1060,yTK,#mtanyc,Deloitte Transit,,,,,MTA,2018-03-06,166
Collect_yTK,1061,yTK,#mtabus,Deloitte Transit,Shooting,Shooting,,,Tabu,2018-03-06,301
Collect_yTK,1062,yTK,#mtatransit,Deloitte Transit,,,,,MTA Arts for Transit,2018-03-06,62
Collect_yTK,1063,yTK,#Publictransportation,Deloitte Transit,Shooting,Shooting,,,Public transportation,2018-03-06,"12,264"
Collect_yTK,1064,yTK,#nycsubway,Deloitte Transit,Shooting,Shooting,,,Nyc subway,2018-03-06,"21,177"
Collect_yTK,1065,yTK,#metro,Deloitte Transit,Shooting,Shooting,,,METRO,2018-03-06,"294,010"
Collect_yTK,1066,yTK,#CTA,Deloitte Transit,Deloitte Transit,,,,CTA,2018-03-06,"73,606"
Collect_yTK,1067,yTK,#bustimings,Deloitte Transit,Shooting,Shooting,,,Bus Time,2018-03-06,8
Collect_yTK,1068,yTK,#Traffic,Deloitte Transit,Shooting,Shooting,,,Traffic (Traffic album),2018-03-06,"224,492"
Collect_yTK,1069,yTK,#busfail,Deloitte Transit,,,,,Faile,2018-03-06,190
Collect_yTK,1070,yTK,#metrofail,Deloitte Transit,Shooting,Shooting,,,Faile,2018-03-06,"1,596"
Collect_yTK,1071,yTK,#carsharing,Deloitte Transit,Shooting,Shooting,,,Car Sharing,2018-03-06,"53,969"
Collect_yTK,1072,yTK,#ridesharing,Deloitte Transit,Deloitte Transit,,,,Ride share,2018-03-06,"43,732"
Collect_yTK,1073,yTK,#intermodal,Deloitte Transit,Shooting,Shooting,,,Intermodal,2018-03-06,"10,550"
Collect_yTK,1074,yTK,#train,Deloitte Transit,Shooting,Shooting,,,Train-Train,2018-03-06,"285,533"
Collect_yTK,1075,yTK,#station,Deloitte Transit,Shooting,Shooting,,,Station to Station,2018-03-06,"337,960"
Collect_yTK,1076,yTK,#rapidtransit,Deloitte Transit,Shooting,Shooting,,,Rapid transit,2018-03-06,997
Collect_yTK,1077,yTK,#BART,Deloitte Transit,Shooting,Shooting,,,,2018-03-06,"40,259"
Collect_yTK,1078,yTK,#BARTfails,Deloitte Transit,,,,,,2018-03-06,0
Collect_yTK,1079,yTK,#walkout,,Shooting,Shooting,,,Walkout,2018-03-14,"36,973"
Collect_yTK,1080,yTK,#NationalSchoolWalkout,""" An organized protest in the form of a national school walkout occurred on March 14""",,,,,National School Walkout Day,2018-03-14,"52,933"
Collect_yTK,1081,yTK,#Enough,,,,,,Enough Is Enough,2018-03-14,"403,656"
Collect_yTK,1082,yTK,Maryland school shooting,""" The shooting occurred 30 miles northeast of Baltimore""",National,National,,,"Aberdeen, Maryland, shooting",2018-03-20,"20,133"
Collect_yTK,1083,yTK,Santa Fe shooting,"""A school shooting occurred at Santa Fe High School in Santa Fe, Texas, United States, in the Houston metropolitan area, on May 18, 2018""",,,,,Santa fe shooting,2018-05-19,"118,316"
Collect_yTK,1084,yTK,Paleobiology,Paleontology,Shooting,Shooting,,,Paleobiology,2018-05-25,"5,661"
Collect_yTK,1085,yTK,Paleontology,Paleontology,Shooting,Shooting,,,Paleontology,2018-05-25,"115,339"
Collect_yTK,1086,yTK,Dinosaurologist,Paleontology,Shooting,Shooting,,,,2018-05-25,31
Collect_yTK,1087,yTK,Dinosaur,Paleontology,Shooting,Shooting,,,Dinosaurs,2018-05-25,"946,095"
Collect_yTK,1088,yTK,Prehistory,Paleontology,Shooting,Shooting,,,Prehistory,2018-05-25,"48,821"
Collect_yTK,1089,yTK,Extinction Paleontology,Paleontology,Shooting,Shooting,,,Extinction,2018-05-25,"1,315"
Collect_yTK,1090,yTK,Volcano Paleontology,Paleontology,Shooting,Shooting,,,Paleontology,2018-05-25,37
Collect_yTK,1091,yTK,indominus rex,Paleontology,Shooting,Shooting,,,Dominus,2018-05-25,"19,559"
Collect_yTK,1092,yTK,life finds a way,Paleontology,Shooting,Shooting,,,,2018-05-25,"115,012"
Collect_yTK,1093,yTK,isla nublar,Paleontology,Shooting,Shooting,,,NUb,2018-05-25,"19,304"
Collect_yTK,1094,yTK,Jurassic,Paleontology,Shooting,Shooting,,,Jurassic,2018-05-25,"618,759"
Collect_yTK,1095,yTK,Jurassic park,Paleontology,Shooting,Shooting,,,Jurassic Park,2018-05-25,"603,987"
Collect_yTK,1096,yTK,Jurassic world,Paleontology,Shooting,Shooting,,,,2018-05-25,"434,537"
Collect_yTK,1097,yTK,raptor squad,Paleontology,Shooting,Shooting,,,Raptor Aircraft Raptor,2018-05-25,"2,737"
Collect_yTK,1098,yTK,reptors,Paleontology,Shooting,Shooting,,,Tor tor,2018-05-25,241
Collect_yTK,1099,yTK,mount sibo,Paleontology,Shooting,Shooting,,,SIB,2018-05-25,259
Collect_yTK,1100,yTK,Claire Dearing,Paleontology,Shooting,Shooting,,,Claire de Lune,2018-05-25,"6,442"
Collect_yTK,1101,yTK,Dr Grant,Paleontology,Shooting,Shooting,,,,2018-05-25,"90,266"
Collect_yTK,1102,yTK,Dr Sattler,Paleontology,Shooting,Shooting,,,Sattler's,2018-05-25,"8,257"
Collect_yTK,1103,yTK,Dr Ian Malcolm,Paleontology,Shooting,Shooting,,,Ian Malcolm,2018-05-25,"23,547"
Collect_yTK,1104,yTK,Benjamin Lockwood,Paleontology,Shooting,Shooting,,,Lockwood,2018-05-25,601
Collect_yTK,1105,yTK,Justice smith,Paleontology,Shooting,Shooting,,,Justice Smith,2018-05-25,"79,570"
Collect_yTK,1106,yTK,franklin webb,Paleontology,Shooting,Shooting,,,Webb Franklin,2018-05-25,"6,192"
Collect_yTK,1107,yTK,Daniella Pineda,Paleontology,Shooting,Shooting,,,Daniella Pineda,2018-05-25,"2,348"
Collect_yTK,1108,yTK,Zia Rodriguez,Paleontology,Shooting,Shooting,,,Zia,2018-05-25,910
Collect_yTK,1109,yTK,Geraldine Chaplin,Paleontology,Shooting,Shooting,,,Geraldine Chaplin,2018-05-25,"8,684"
Collect_yTK,1110,yTK,Rafe spall,Paleontology,Shooting,Shooting,,,,2018-05-25,"2,418"
Collect_yTK,1111,yTK,Eli mills,Paleontology,Shooting,Shooting,,,"Eli, Eli",2018-05-25,"2,300"
Collect_yTK,1112,yTK,mass extinction,Paleontology,Shooting,Shooting,,,Mass Extinction,2018-05-25,"190,433"
Collect_yTK,1113,yTK,embryo,Paleontology,Shooting,Shooting,,,Embryo,2018-05-25,"238,271"
Collect_yTK,1114,yTK,archeology,Paleontology,Shooting,Shooting,,,Archeology,2018-05-25,"138,179"
Collect_yTK,1115,yTK,allosaurus,Paleontology,Shooting,Shooting,,,Allosaurus,2018-05-25,"18,748"
Collect_yTK,1116,yTK,ankylosaurus,Paleontology,Shooting,Shooting,,,Ankylosaurus,2018-05-25,"10,652"
Collect_yTK,1117,yTK,apatosaurus,Paleontology,Shooting,Shooting,,,Apatosaurus,2018-05-25,"6,592"
Collect_yTK,1118,yTK,baryonyx,Paleontology,Shooting,Shooting,,,Baryonyx,2018-05-25,"33,000"
Collect_yTK,1119,yTK,brachiosaurus,Paleontology,Shooting,Shooting,,,Brachiosaurus,2018-05-25,"37,156"
Collect_yTK,1121,yTK,compsognathus,Paleontology,Shooting,Shooting,,,Compsognathus,2018-05-25,"2,431"
Collect_yTK,1122,yTK,gallimimus,Paleontology,Shooting,Shooting,,,Gallimimus,2018-05-25,"5,731"
Collect_yTK,1123,yTK,indoraptor,Paleontology,Shooting,Shooting,,,Raptor Aircraft Raptor,2018-05-25,"32,399"
Collect_yTK,1125,yTK,pteranodon,Paleontology,Shooting,Shooting,,,Pteranodon,2018-05-25,"21,660"
Collect_yTK,1126,yTK,sinoceratops,Paleontology,Shooting,Shooting,,,Sinoceratops,2018-05-25,"1,976"
Collect_yTK,1127,yTK,stegosaurus,Paleontology,Shooting,Shooting,,,Stegosaurus,2018-05-25,"48,505"
Collect_yTK,1128,yTK,stygimoloch,Paleontology,Shooting,Shooting,,,Stygimoloch,2018-05-25,"4,676"
Collect_yTK,1129,yTK,triceratops,Paleontology,Shooting,Shooting,,,Triceratops,2018-05-25,"117,143"
Collect_yTK,1130,yTK,tyrannosaurus rex,Paleontology,Shooting,Shooting,,,Tyrannosaurus rex,2018-05-25,"72,068"
Collect_yTK,1131,yTK,velociraptor,Paleontology,Shooting,Shooting,,,Velociraptor,2018-05-25,"246,310"
Collect_yTK,1132,yTK,concavenator,Paleontology,Shooting,Shooting,,,Concave,2018-05-25,"3,567"
Collect_yTK,1133,yTK,dilophosaurus,Paleontology,Shooting,Shooting,,,Dilophosaurus,2018-05-25,"16,800"
Collect_yTK,1134,yTK,dimetrodon,Paleontology,Shooting,Shooting,,,Dimetrodon,2018-05-25,"6,492"
Collect_yTK,1135,yTK,dracorex,Paleontology,Shooting,Shooting,,,Draco,2018-05-25,"2,417"
Collect_yTK,1136,yTK,edmontosaurus,Paleontology,Shooting,Shooting,,,Edmontosaurus,2018-05-25,"3,067"
Collect_yTK,1137,yTK,kosmoceratops,Paleontology,Shooting,Shooting,,,K Cera Cera,2018-05-25,350
Collect_yTK,1138,yTK,mononykus,Paleontology,Shooting,Shooting,,,Mononykus,2018-05-25,"1,480"
Collect_yTK,1139,yTK,protoceratops,Paleontology,Shooting,Shooting,,,Protoceratops,2018-05-25,"3,760"
Collect_yTK,1140,yTK,Indiana school shooting,,Shooting,Shooting,,,Category:Mass shootings in Indiana,2018-05-25,"21,897"
Collect_yTK,1141,yTK,Noblesville school shooting,"""A school shooting is an attack at an educational institution, such as a primary school, secondary school, or university, involving the use of firearms""",Shooting,Shooting,,,School shooting,2018-05-25,"18,595"
Collect_yTK,1142,yTK,Carnotarus,Paleontology,,,,,Carnot,2018-06-07,86
Collect_yTK,1143,yTK,mosasaurus,Paleontology,Shooting,Shooting,,,Mosasaurus,2018-06-07,"14,337"
Collect_yTK,1144,yTK,Trex,Paleontology,Paleontology,,,,Trex,2018-06-07,"244,825"
Collect_yTK,1145,yTK,T-rex,Paleontology,Shooting,Shooting,,,T. Rex,2018-06-07,"396,676"
Collect_yTK,1146,yTK,Tyrannosaurus,Paleontology,Shooting,Shooting,,,Tyrannosaurus,2018-06-07,"111,010"
Collect_yTK,1147,yTK,immigration,"""8|Net migration rates for 2016: positive (blue), negative (orange), stable (green), and no data (gray)Immigration is the international movement of people into a destination country of which they are not natives or where they do not possess citizenship in order to settle or reside there, especially as permanent residents or naturalized citizens, or to take up employment as a migrant worker or temporarily as a foreign worker""",,,,,Immigrant,2018-08-02,"846,934"
